dossier_id,genre,age,zone,secteur,informel,personnes_a_charge,anciennete_activite_mois,chiffre_affaires,charges_activite,revenu_activite,flux_tresorerie_net,charges_perso,montant_demande,duree_mois,mensualite,taux_endettement,couverture_cashflow,epargne_mensuelle,regularite_epargne,participe_tontine,regularite_tontine,a_historique,nb_credits_anterieurs,nb_retards,deja_impaye,a_caution,capacite_caution,score_reputation,type_probleme,defaut,anciennete_membre_mois,endettement_externe_declare,montant_dernier_credit,type_credit,type_garantie,valeur_garantie,pertinence_saisonniere,croissance_ventes_pct,employeur_nom
BRK-2026-007440,M,20,urbain,commerce_detail,0,4,19,1675000,1309000,366000,127243,78000,1150000,12,95833,0.2618,1.3278,0,0.499,1,0.76,1,1,0,0,1,0.337,0.732,aucun,0,16,37000,450000,productif_fonds_roulement,,900000,neutre,4,
BRK-2026-007441,M,43,urbain,services,0,2,20,137000,44000,93000,7913,74000,200000,18,11111,0.1195,0.7122,25000,0.909,1,0.253,0,0,0,0,1,0.825,0.595,aucun,0,,,,productif_equipement,,150000,,28,
BRK-2026-007442,F,43,rural,commerce_detail,1,3,74,90000,75000,15000,224510,81000,150000,12,12500,0.8333,17.9608,35000,0.536,1,0.258,0,0,0,0,1,0.335,0.81,aucun,0,,0,,agricole,materiel,150000,,,
BRK-2026-007443,M,38,urbain,vente_vivres,0,3,79,505000,483000,22000,15939,87000,150000,12,12500,0.5682,1.2751,2000,0.594,0,0.0,1,2,0,1,1,0.418,0.869,aucun,0,28,,150000,salarie_autre,,150000,,13,Fictif Négoce Nakambé
BRK-2026-007444,F,27,rural,commerce_detail,1,4,59,443000,372000,71000,22260,54000,450000,12,37500,0.5282,0.5936,38000,0.902,1,0.659,0,0,0,0,0,0.0,0.841,aucun,0,59,43000,,salarie_autre,materiel,650000,,36,Fictif École Privée Sahel
BRK-2026-007445,F,28,urbain,commerce_detail,1,0,21,1008000,820000,188000,336708,77000,1000000,12,83333,0.4433,4.0405,30000,0.733,1,0.286,0,0,2,0,0,0.0,0.645,aucun,0,12,0,,productif_fonds_roulement,aucune,,,-3,
BRK-2026-007446,F,37,urbain,commerce_detail,1,4,65,792000,679000,113000,523764,59000,600000,12,50000,0.4425,10.4753,6000,0.781,0,0.0,1,1,0,0,0,0.0,0.827,aucun,0,,,275000,,materiel,550000,favorable,24,
BRK-2026-007447,F,49,urbain,commerce_detail,1,6,32,1800000,1492000,308000,411246,113000,2000000,12,166667,0.5411,2.4675,7000,0.112,0,0.0,1,2,0,0,0,0.0,0.662,impaye,1,28,443000,,salarie_scolaire,aucune,,neutre,-15,Fictif Comptoir du Sahel
BRK-2026-007448,F,46,rural,quincaillerie_materiaux,0,3,27,144000,119000,25000,67996,50000,275000,12,22917,0.9167,2.9671,29000,0.465,0,0.0,1,4,0,0,1,0.958,0.733,impaye,1,6,0,,productif_equipement,caution_solidaire,225000,,-17,
BRK-2026-007449,M,32,urbain,vente_vivres,0,2,34,130000,109000,21000,11175,65000,150000,18,8333,0.3968,1.3411,34000,0.702,0,0.0,1,2,2,0,0,0.0,0.906,aucun,0,34,,,productif_immobilier,aucune,,,35,Fictif Comptoir du Sahel
BRK-2026-007450,F,34,rural,commerce_detail,0,0,18,2471000,2177000,294000,136759,106000,1600000,12,133333,0.4535,1.0257,26000,0.523,1,0.931,0,0,1,0,1,0.63,0.971,aucun,0,1,0,,productif_equipement,,,,,
BRK-2026-007451,F,38,urbain,vente_vivres,1,3,41,360000,333000,27000,53530,74000,150000,12,12500,0.463,4.2824,37000,0.228,0,0.0,0,0,0,0,0,0.0,0.928,aucun,0,1,,,productif_fonds_roulement,aucune,,neutre,,
BRK-2026-007452,F,34,urbain,commerce_detail,0,5,25,1591000,1386000,205000,375944,82000,2700000,18,150000,0.7317,2.5063,24000,0.497,1,0.277,1,2,0,0,1,0.24,0.461,aucun,0,4,,,,caution_solidaire,1400000,favorable,,
BRK-2026-007453,M,37,rural,quincaillerie_materiaux,0,3,28,925000,762000,163000,154297,105000,450000,12,37500,0.2301,4.1146,13000,0.342,0,0.0,1,2,0,0,1,0.547,0.613,aucun,0,,,225000,productif_fonds_roulement,,,defavorable,,
BRK-2026-007454,F,45,urbain,services,0,2,63,6365000,2029000,4336000,1260180,46000,4800000,12,400000,0.0923,3.1505,0,0.258,1,0.571,0,0,0,0,1,0.768,0.957,aucun,0,42,0,,,caution_solidaire,2100000,,,
BRK-2026-007455,M,25,rural,quincaillerie_materiaux,0,3,46,8788000,7866000,922000,1737178,77000,6700000,24,279167,0.3028,6.2227,19000,0.941,1,0.28,0,0,0,0,1,0.509,0.7,aucun,0,,1336000,,salarie_scolaire,aucune,,,,Fictif Négoce Nakambé
BRK-2026-007456,F,35,urbain,vente_vivres,1,3,49,1443000,1318000,125000,105571,26000,600000,12,50000,0.4,2.1114,3000,0.659,1,0.998,1,2,1,0,0,0.0,0.54,aucun,0,30,,300000,productif_equipement,,500000,,,
BRK-2026-007457,F,32,urbain,vente_vivres,1,3,54,663000,647000,16000,19618,76000,150000,18,8333,0.5208,2.3543,26000,0.266,0,0.0,1,1,0,0,0,0.0,0.671,aucun,0,22,,150000,productif_fonds_roulement,aucune,,neutre,-19,
BRK-2026-007458,F,45,urbain,vente_vivres,1,2,32,90000,72000,18000,63548,78000,150000,12,12500,0.6944,5.0838,235000,0.713,1,0.366,1,2,0,0,1,0.855,0.512,aucun,0,24,0,,salarie_autre,,150000,,,Fictif Faso Distribution
BRK-2026-007459,F,44,urbain,commerce_detail,0,1,31,371000,317000,54000,141599,86000,150000,12,12500,0.2315,11.3279,0,0.357,1,0.564,0,0,1,0,0,0.0,0.67,aucun,0,26,,,,materiel,150000,neutre,-8,Fictif Clinique Wentenga
BRK-2026-007460,F,37,urbain,artisanat,1,3,37,2151000,1267000,884000,859980,102000,3000000,18,166667,0.1885,5.1599,0,0.386,0,0.0,1,2,0,0,1,0.191,0.725,aucun,0,,0,,salarie_scolaire,caution_solidaire,2300000,,-28,Fictif Quincaillerie du Plateau
BRK-2026-007461,M,30,urbain,agriculture,0,4,43,1844000,1338000,506000,216851,59000,325000,6,54167,0.107,4.0034,6000,0.847,0,0.0,0,0,1,0,1,0.561,0.564,aucun,0,4,,,agricole,aucune,,,,Fictif Transport Kadiogo
BRK-2026-007462,F,29,rural,vente_vivres,1,4,71,14552000,12551000,2001000,5279522,67000,32000000,24,1333333,0.6663,3.9596,205000,0.45,1,0.774,1,3,0,0,1,0.296,0.683,aucun,0,,,23500000,salarie_scolaire,foncier,16000000,,,Fictif Quincaillerie du Plateau
BRK-2026-007463,F,43,urbain,artisanat,1,3,56,1881000,1225000,656000,325306,24000,1650000,12,137500,0.2096,2.3659,9000,0.992,0,0.0,0,0,0,0,0,0.0,0.524,aucun,0,,0,,agricole,aucune,,neutre,,
BRK-2026-007464,F,32,urbain,commerce_detail,0,2,52,90000,80000,10000,11285,45000,150000,12,12500,1.25,0.9028,10000,0.996,0,0.0,1,1,0,0,0,0.0,0.868,retards,1,43,13000,,productif_equipement,aucune,,neutre,18,Fictif Atelier Bobo Artisans
BRK-2026-007465,F,49,urbain,vente_vivres,0,3,59,1036000,916000,120000,283975,96000,550000,12,45833,0.3819,6.1959,9000,0.078,1,0.775,1,1,2,0,1,0.875,0.692,aucun,0,59,0,,salarie_scolaire,foncier,500000,defavorable,13,Fictif Boulangerie Faso Or
BRK-2026-007466,F,34,urbain,vente_vivres,0,3,25,226000,212000,14000,90203,84000,150000,12,12500,0.8929,7.2162,0,0.329,0,0.0,0,0,0,0,1,0.598,0.576,aucun,0,25,0,,productif_fonds_roulement,,150000,favorable,,Fictif Atelier Bobo Artisans
BRK-2026-007467,F,42,urbain,commerce_detail,1,4,120,4374000,3536000,838000,323089,50000,1050000,12,87500,0.1044,3.6924,23000,0.819,1,0.807,1,1,0,1,1,0.262,0.595,impaye,1,,1860000,,salarie_scolaire,caution_solidaire,275000,defavorable,-3,Fictif Transport Kadiogo
BRK-2026-007468,M,31,urbain,artisanat,1,1,22,663000,320000,343000,629962,89000,900000,12,75000,0.2187,8.3995,61000,0.428,0,0.0,1,2,0,0,0,0.0,0.756,aucun,0,20,525000,,salarie_autre,materiel,325000,neutre,23,Fictif Transport Kadiogo
BRK-2026-007469,M,40,urbain,commerce_detail,1,1,26,258000,208000,50000,8932,36000,275000,18,15278,0.3056,0.5846,0,0.195,0,0.0,0,0,0,0,1,0.106,0.475,aucun,0,23,,,productif_fonds_roulement,,225000,favorable,-6,
BRK-2026-007470,F,35,urbain,vente_vivres,1,3,37,4588000,3933000,655000,499967,20000,1650000,12,137500,0.2099,3.6361,31000,0.752,0,0.0,0,0,0,0,1,0.642,0.562,aucun,0,,599000,,salarie_scolaire,caution_solidaire,1650000,,,Fictif Groupe Wend-Panga
BRK-2026-007471,F,38,rural,agriculture,0,1,44,2883000,1929000,954000,434610,61000,1250000,12,104167,0.1092,4.1722,1000,0.867,0,0.0,1,1,1,0,1,0.118,0.781,impaye,1,18,2002000,,agricole,materiel,1150000,neutre,12,
BRK-2026-007472,M,49,urbain,artisanat,1,2,31,546000,323000,223000,38879,31000,175000,12,14583,0.0654,2.666,13000,0.585,0,0.0,1,3,0,0,1,0.794,0.526,aucun,0,15,,150000,productif_fonds_roulement,materiel,150000,,0,
BRK-2026-007473,F,32,urbain,vente_vivres,1,3,47,5922000,5017000,905000,641138,89000,5300000,12,441667,0.488,1.4516,0,0.742,0,0.0,1,2,0,0,0,0.0,0.759,aucun,0,,,3200000,productif_equipement,materiel,1550000,favorable,,
BRK-2026-007474,F,26,urbain,services,1,5,56,1303000,406000,897000,494452,39000,3300000,12,275000,0.3066,1.798,6000,0.934,1,0.712,1,2,0,1,1,0.336,0.791,aucun,0,,,1400000,salarie_autre,materiel,500000,favorable,2,Fictif Faso Distribution
BRK-2026-007475,M,23,rural,commerce_detail,1,2,57,2860000,2599000,261000,212407,60000,950000,12,79167,0.3033,2.683,30000,0.364,0,0.0,1,4,4,0,0,0.0,0.921,impaye,1,,,,productif_fonds_roulement,aucune,,,3,
BRK-2026-007476,F,39,rural,commerce_detail,0,1,29,1155000,1033000,122000,138125,67000,400000,12,33333,0.2732,4.1438,31000,0.794,0,0.0,1,1,0,0,1,0.624,0.869,aucun,0,5,0,,productif_fonds_roulement,aucune,,neutre,,
BRK-2026-007477,M,42,rural,commerce_detail,1,4,46,280000,232000,48000,81862,48000,275000,12,22917,0.4774,3.5721,35000,0.578,0,0.0,0,0,0,0,1,0.213,0.833,aucun,0,20,,,salarie_autre,aucune,,,,Fictif Transport Kadiogo
BRK-2026-007478,F,30,rural,artisanat,0,7,27,824000,508000,316000,342464,74000,325000,12,27083,0.0857,12.645,48000,0.288,0,0.0,1,3,2,0,0,0.0,0.778,aucun,0,27,,175000,,aucune,,,12,
BRK-2026-007479,M,41,rural,commerce_detail,1,5,46,275000,249000,26000,53912,29000,150000,12,12500,0.4808,4.313,3000,0.896,1,0.575,0,0,0,0,1,0.324,0.394,aucun,0,,0,,salarie_scolaire,aucune,,neutre,,Fictif Groupe Wend-Panga
BRK-2026-007480,F,23,rural,commerce_detail,0,1,45,2415000,2124000,291000,800858,87000,850000,12,70833,0.2434,11.3063,6000,0.948,0,0.0,1,2,0,0,1,0.799,0.467,aucun,0,45,0,350000,,caution_solidaire,1000000,neutre,,Fictif Boulangerie Faso Or
BRK-2026-007481,M,42,rural,services,0,2,54,1332000,449000,883000,193700,20000,1100000,12,91667,0.1038,2.1131,71000,0.902,0,0.0,1,2,0,1,1,0.46,0.935,aucun,0,32,,,,foncier,600000,defavorable,42,Fictif Quincaillerie du Plateau
BRK-2026-007482,F,37,urbain,services,0,7,59,1229000,393000,836000,36641,103000,150000,6,25000,0.0299,1.4656,9000,0.839,1,0.335,1,1,0,0,1,0.714,0.737,aucun,0,,383000,150000,,,150000,,73,
BRK-2026-007483,F,37,urbain,commerce_detail,1,0,80,682000,651000,31000,57638,44000,150000,12,12500,0.4032,4.611,12000,0.16,1,0.875,1,5,0,0,0,0.0,0.519,retards,1,78,8000,150000,agricole,aucune,,favorable,26,
BRK-2026-007484,F,20,urbain,agriculture,1,3,57,14257000,9408000,4849000,6296544,69000,21500000,12,1791667,0.3695,3.5143,9000,0.7,0,0.0,1,3,0,0,0,0.0,0.461,aucun,0,57,,13000000,agricole,aucune,,neutre,0,
BRK-2026-007485,M,47,rural,commerce_detail,1,2,20,1283000,862000,421000,532126,20000,4200000,12,350000,0.8314,1.5204,19000,0.049,0,0.0,1,1,0,0,1,0.261,0.827,impaye,1,,,,salarie_scolaire,caution_solidaire,4000000,,-4,Fictif Quincaillerie du Plateau
BRK-2026-007486,F,38,urbain,vente_vivres,0,2,83,1003000,965000,38000,129558,59000,150000,6,25000,0.6579,5.1823,0,0.311,1,0.898,1,2,0,0,0,0.0,0.912,aucun,0,,,150000,btp_marche_public,aucune,,favorable,,Fictif Clinique Wentenga
BRK-2026-007487,M,41,rural,vente_vivres,0,3,67,1606000,1396000,210000,293123,88000,650000,6,108333,0.5159,2.7058,4000,0.008,0,0.0,0,0,0,0,0,0.0,0.696,aucun,0,,157000,,productif_fonds_roulement,,,,8,Fictif Coton Faso Services
BRK-2026-007488,F,45,urbain,commerce_detail,0,2,35,90000,78000,12000,19799,20000,150000,12,12500,1.0417,1.5839,5000,0.112,1,0.765,0,0,0,0,1,0.316,0.804,aucun,0,35,6000,,salarie_scolaire,vehicule,150000,defavorable,,Fictif Transport Kadiogo
BRK-2026-007489,F,33,rural,commerce_detail,0,3,78,610000,572000,38000,19041,71000,150000,12,12500,0.3289,1.5233,10000,0.787,1,0.728,0,0,0,0,1,0.805,0.5,aucun,0,12,0,,productif_immobilier,materiel,150000,,,
BRK-2026-007490,F,61,urbain,artisanat,1,4,73,3590000,2192000,1398000,391614,74000,2700000,12,225000,0.1609,1.7405,98000,0.305,1,0.968,0,0,1,0,0,0.0,0.447,aucun,0,,0,,productif_immobilier,caution_solidaire,1250000,,-20,
BRK-2026-007491,M,44,urbain,vente_vivres,0,8,22,9673000,6748000,2925000,4723131,60000,13500000,12,1125000,0.3846,4.1983,223000,0.284,0,0.0,1,1,1,0,0,0.0,0.478,aucun,0,17,0,,productif_fonds_roulement,,,,-11,
BRK-2026-007492,M,29,rural,commerce_detail,1,3,78,2916000,2087000,829000,496405,94000,4200000,18,233333,0.2815,2.1275,27000,0.293,0,0.0,0,0,0,0,0,0.0,0.854,aucun,0,,0,,,materiel,5200000,neutre,,
BRK-2026-007493,F,37,rural,artisanat,0,1,22,1052000,701000,351000,278119,42000,1550000,24,64583,0.184,4.3064,25000,0.047,0,0.0,1,1,0,0,1,0.773,0.966,aucun,0,22,,,salarie_scolaire,aucune,,,67,Fictif Négoce Nakambé
BRK-2026-007494,M,51,urbain,services,0,4,45,1470000,487000,983000,71219,101000,1000000,12,83333,0.0848,0.8546,37000,0.919,0,0.0,0,0,0,0,0,0.0,0.5,aucun,0,45,1130000,,agricole,aucune,,neutre,42,
BRK-2026-007495,F,41,urbain,agriculture,1,3,22,1884000,1139000,745000,411855,23000,2300000,12,191667,0.2573,2.1488,3000,0.628,1,0.308,1,3,0,0,0,0.0,0.857,impaye,1,,,1700000,,,,neutre,,
BRK-2026-007496,F,47,rural,commerce_detail,1,5,26,90000,77000,13000,16649,66000,150000,12,12500,0.9615,1.3319,6000,0.663,1,0.729,0,0,0,0,0,0.0,0.669,aucun,0,17,0,,agricole,aucune,,,-28,
BRK-2026-007497,F,31,urbain,vente_vivres,0,2,55,487000,411000,76000,138370,47000,400000,12,33333,0.4386,4.1511,3000,0.296,1,0.557,1,3,0,0,1,0.533,0.662,aucun,0,9,0,150000,salarie_scolaire,,,neutre,47,Fictif Atelier Bobo Artisans
BRK-2026-007498,F,52,urbain,artisanat,1,7,95,3956000,2284000,1672000,2881206,99000,5400000,12,450000,0.2691,6.4027,46000,0.885,0,0.0,1,1,1,0,1,0.596,0.833,aucun,0,8,,1950000,productif_immobilier,caution_solidaire,5400000,,,
BRK-2026-007499,F,41,urbain,commerce_detail,0,2,20,463000,378000,85000,30397,86000,325000,12,27083,0.3186,1.1224,3000,0.641,1,0.539,1,1,0,0,1,0.423,0.736,aucun,0,3,0,200000,salarie_autre,,350000,neutre,0,Fictif Garage Cascades
BRK-2026-007500,M,46,urbain,artisanat,0,1,57,113000,70000,43000,3188,53000,150000,12,12500,0.2907,0.255,15000,0.038,0,0.0,1,3,0,0,1,0.399,0.649,aucun,0,57,0,150000,productif_fonds_roulement,caution_solidaire,150000,,,
BRK-2026-007501,F,23,urbain,commerce_detail,0,3,24,10504000,8986000,1518000,207989,58000,3700000,12,308333,0.2031,0.6746,0,0.805,0,0.0,1,1,0,0,1,0.591,0.664,aucun,0,14,1532000,1600000,productif_fonds_roulement,,,favorable,,Fictif Faso Distribution
BRK-2026-007502,F,45,rural,commerce_detail,0,1,35,746000,619000,127000,125558,54000,350000,12,29167,0.2297,4.3048,8000,0.925,1,0.874,1,3,0,0,1,0.454,0.759,aucun,0,,224000,,productif_immobilier,caution_solidaire,425000,,,
BRK-2026-007503,F,37,rural,vente_vivres,0,4,33,427000,324000,103000,47531,64000,225000,12,18750,0.182,2.535,0,0.364,1,0.581,1,3,0,0,0,0.0,0.821,aucun,0,,,,,aucune,,,-1,
BRK-2026-007504,M,35,rural,services,1,2,31,1737000,575000,1162000,120917,107000,500000,12,41667,0.0359,2.902,46000,0.51,0,0.0,0,0,0,0,0,0.0,0.768,aucun,0,2,,,productif_immobilier,aucune,,neutre,10,
BRK-2026-007505,M,40,rural,commerce_detail,1,3,30,581000,473000,108000,238540,93000,450000,12,37500,0.3472,6.3611,61000,0.09,1,0.93,1,2,2,0,1,0.335,0.663,aucun,0,,0,,salarie_autre,materiel,550000,,,Fictif Quincaillerie du Plateau
BRK-2026-007506,M,49,urbain,commerce_detail,0,4,49,4834000,4129000,705000,826472,45000,3900000,9,433333,0.6147,1.9072,15000,0.523,1,0.966,0,0,0,0,0,0.0,0.868,aucun,0,49,0,,salarie_scolaire,aucune,,neutre,46,Fictif Boulangerie Faso Or
BRK-2026-007507,M,46,urbain,vente_vivres,1,7,29,512000,431000,81000,144060,38000,275000,18,15278,0.1886,9.4292,18000,0.592,1,0.614,0,0,0,0,1,0.203,0.623,aucun,0,,0,,productif_fonds_roulement,materiel,250000,neutre,17,
BRK-2026-007508,F,44,urbain,services,1,5,80,2066000,704000,1362000,350406,48000,1600000,12,133333,0.0979,2.6281,0,0.184,1,0.997,0,0,1,0,1,0.204,0.674,aucun,0,,,,btp_marche_public,aucune,,neutre,55,
BRK-2026-007509,F,28,urbain,vente_vivres,0,4,38,338000,284000,54000,22511,93000,300000,12,25000,0.463,0.9004,17000,0.884,0,0.0,1,3,0,0,0,0.0,0.554,impaye,1,,0,150000,,,,,4,
BRK-2026-007510,M,52,urbain,services,1,5,83,3132000,971000,2161000,691081,54000,6000000,24,250000,0.1157,2.7643,20000,0.456,1,0.73,0,0,0,0,1,0.587,0.798,aucun,0,55,,,productif_immobilier,,5500000,defavorable,,
BRK-2026-007511,F,31,urbain,commerce_detail,1,5,72,4161000,3358000,803000,295520,59000,1600000,12,133333,0.166,2.2164,19000,0.382,1,0.109,0,0,4,0,0,0.0,0.69,retards,1,44,508000,,productif_fonds_roulement,aucune,,,,
BRK-2026-007512,F,32,urbain,artisanat,1,1,79,376000,210000,166000,41028,94000,250000,9,27778,0.1673,1.477,54000,0.997,0,0.0,1,3,0,0,1,0.673,0.565,aucun,0,38,0,150000,agricole,materiel,150000,,,
BRK-2026-007513,M,38,urbain,commerce_detail,0,0,63,200000,192000,8000,9419,35000,150000,12,12500,1.5625,0.7535,73000,0.762,1,0.718,1,2,0,0,0,0.0,0.771,aucun,0,63,,150000,salarie_autre,aucune,,,16,Fictif École Privée Sahel
BRK-2026-007514,M,33,urbain,agriculture,0,3,42,92000,61000,31000,51369,40000,150000,12,12500,0.4032,4.1095,15000,0.155,0,0.0,0,0,1,0,1,0.364,0.802,aucun,0,17,,,agricole,foncier,150000,favorable,35,
BRK-2026-007515,F,44,rural,vente_vivres,1,4,22,90000,80000,10000,82187,107000,150000,12,12500,1.25,6.575,2000,0.651,0,0.0,1,1,0,0,1,0.625,0.919,aucun,0,,,150000,productif_fonds_roulement,aucune,,,,
BRK-2026-007516,F,40,urbain,artisanat,1,4,38,421000,239000,182000,271875,72000,275000,12,22917,0.1259,11.8635,1000,0.827,1,0.475,1,2,0,0,0,0.0,0.555,aucun,0,,,,,,,favorable,,
BRK-2026-007517,F,32,rural,commerce_detail,1,2,73,2631000,2148000,483000,831250,113000,1450000,9,161111,0.3336,5.1595,2000,0.375,0,0.0,1,3,1,0,1,0.584,0.832,aucun,0,13,0,,,materiel,,favorable,14,Fictif École Privée Sahel
BRK-2026-007518,F,46,urbain,commerce_detail,1,5,40,90000,76000,14000,13274,49000,150000,12,12500,0.8929,1.0619,26000,0.422,0,0.0,1,3,0,0,1,0.379,0.639,aucun,0,16,,150000,productif_fonds_roulement,,,favorable,,
BRK-2026-007519,M,44,urbain,quincaillerie_materiaux,1,4,16,90000,80000,10000,38392,50000,150000,12,12500,1.25,3.0714,60000,0.745,0,0.0,1,2,0,0,1,0.599,0.77,aucun,0,1,0,150000,productif_fonds_roulement,materiel,150000,favorable,10,
BRK-2026-007520,F,41,urbain,commerce_detail,0,4,55,1007000,755000,252000,128318,77000,600000,12,50000,0.1984,2.5664,0,0.399,0,0.0,0,0,0,0,1,0.785,0.949,aucun,0,,0,,,,375000,neutre,-34,
BRK-2026-007521,F,31,rural,artisanat,1,4,28,90000,48000,42000,18459,51000,150000,12,12500,0.2976,1.4767,0,0.149,1,0.856,1,1,0,0,0,0.0,0.635,aucun,0,23,,150000,productif_fonds_roulement,aucune,,,29,
BRK-2026-007522,F,47,rural,vente_vivres,1,3,56,2130000,1762000,368000,406371,71000,750000,12,62500,0.1698,6.5019,92000,0.741,1,0.721,0,0,0,0,1,0.44,0.456,aucun,0,38,0,,productif_immobilier,caution_solidaire,600000,favorable,-32,
BRK-2026-007523,M,30,urbain,commerce_detail,1,3,41,134000,114000,20000,4801,72000,150000,12,12500,0.625,0.3841,0,0.276,0,0.0,0,0,2,0,1,0.583,0.68,retards,1,16,,,agricole,aucune,,,,
BRK-2026-007524,M,25,rural,commerce_detail,1,2,39,343000,318000,25000,16185,96000,150000,12,12500,0.5,1.2948,0,0.205,1,0.749,1,2,0,1,1,0.339,0.84,aucun,0,36,0,150000,productif_equipement,,150000,favorable,-26,
BRK-2026-007525,M,41,urbain,vente_vivres,0,1,18,679000,583000,96000,100131,116000,400000,12,33333,0.3472,3.004,5000,0.443,1,0.933,1,2,0,0,1,0.442,0.733,aucun,0,3,0,150000,,caution_solidaire,275000,,27,
BRK-2026-007526,M,36,urbain,commerce_detail,1,0,89,235000,168000,67000,38744,25000,950000,24,39583,0.5908,0.9788,42000,0.928,0,0.0,1,2,1,0,1,0.535,0.617,aucun,0,70,7000,375000,productif_fonds_roulement,,,,-15,
BRK-2026-007527,M,41,urbain,commerce_detail,1,2,78,748000,641000,107000,283199,42000,500000,12,41667,0.3894,6.7967,138000,0.542,1,0.41,1,3,0,0,1,0.81,0.693,aucun,0,78,0,275000,productif_equipement,materiel,,,5,
BRK-2026-007528,M,24,rural,quincaillerie_materiaux,0,2,51,318000,240000,78000,152848,115000,475000,12,39583,0.5075,3.8615,0,0.294,1,0.908,0,0,0,0,1,0.385,0.886,aucun,0,,,,,,150000,,11,
BRK-2026-007529,M,41,urbain,services,1,3,46,90000,28000,62000,68187,39000,150000,12,12500,0.2016,5.455,56000,0.688,0,0.0,1,1,0,1,0,0.0,0.912,aucun,0,46,0,150000,productif_fonds_roulement,materiel,150000,neutre,,
BRK-2026-007530,M,20,urbain,commerce_detail,1,3,21,2605000,2333000,272000,81525,70000,475000,12,39583,0.1455,2.0596,8000,0.008,0,0.0,1,2,0,0,1,0.18,0.616,aucun,0,18,,275000,productif_immobilier,aucune,,,33,
BRK-2026-007531,F,37,rural,artisanat,1,2,14,1349000,773000,576000,182087,73000,800000,12,66667,0.1157,2.7313,43000,0.667,0,0.0,1,2,0,0,1,0.792,0.839,aucun,0,2,,600000,productif_immobilier,,900000,,,
BRK-2026-007532,M,41,rural,services,0,7,62,1543000,508000,1035000,70797,74000,550000,12,45833,0.0443,1.5447,0,0.843,0,0.0,0,0,3,0,0,0.0,0.723,aucun,0,58,0,,productif_fonds_roulement,aucune,,neutre,-7,Fictif Négoce Nakambé
BRK-2026-007533,M,35,urbain,quincaillerie_materiaux,0,4,19,340000,271000,69000,267740,107000,350000,12,29167,0.4227,9.1796,29000,0.444,1,0.919,1,2,1,0,0,0.0,0.884,aucun,0,,0,175000,,aucune,,,,
BRK-2026-007534,M,36,rural,commerce_detail,1,3,88,122000,101000,21000,32629,33000,150000,12,12500,0.5952,2.6103,8000,0.844,0,0.0,1,1,0,0,1,0.17,0.804,aucun,0,88,0,,,,,favorable,24,
BRK-2026-007535,F,40,rural,commerce_detail,1,4,37,90000,66000,24000,38618,46000,150000,12,12500,0.5208,3.0894,12000,0.704,1,0.904,1,4,0,0,1,0.248,0.547,aucun,0,37,,,productif_immobilier,,200000,,,
BRK-2026-007536,F,36,urbain,quincaillerie_materiaux,1,3,39,821000,725000,96000,50489,20000,400000,12,33333,0.3472,1.5147,17000,0.766,1,0.945,0,0,1,0,1,0.641,0.623,aucun,0,,,,productif_fonds_roulement,caution_solidaire,300000,,-17,
BRK-2026-007537,F,45,urbain,quincaillerie_materiaux,1,4,36,803000,731000,72000,152972,66000,500000,12,41667,0.5787,3.6713,10000,0.404,1,0.549,1,3,0,0,0,0.0,0.619,aucun,0,23,0,175000,,,425000,neutre,,
BRK-2026-007538,F,31,urbain,vente_vivres,0,3,22,986000,829000,157000,51460,33000,200000,6,33333,0.2123,1.5438,2000,0.657,0,0.0,0,0,1,0,1,0.205,0.46,aucun,0,3,,,btp_marche_public,caution_solidaire,175000,,,Fictif Faso Distribution
BRK-2026-007539,F,35,rural,agriculture,1,2,85,252000,200000,52000,43836,42000,200000,24,8333,0.1602,5.2605,41000,0.559,0,0.0,1,2,0,0,1,0.594,0.869,aucun,0,65,,,agricole,foncier,150000,,-40,
BRK-2026-007540,M,39,rural,quincaillerie_materiaux,1,2,28,1893000,1388000,505000,274966,27000,2500000,12,208333,0.4125,1.3198,12000,0.98,0,0.0,0,0,4,0,0,0.0,0.69,aucun,0,,0,,productif_equipement,aucune,,defavorable,-28,
BRK-2026-007541,F,47,urbain,vente_vivres,0,4,34,1072000,959000,113000,129256,40000,325000,12,27083,0.2397,4.7726,7000,0.592,1,0.437,0,0,0,0,0,0.0,0.801,aucun,0,,127000,,agricole,aucune,,,,
BRK-2026-007542,F,42,urbain,services,1,2,69,275000,82000,193000,69980,92000,175000,12,14583,0.0756,4.7987,1000,0.247,1,0.658,0,0,0,0,1,0.354,0.801,aucun,0,69,,,productif_fonds_roulement,aucune,,favorable,,
BRK-2026-007543,M,43,urbain,vente_vivres,1,5,25,2228000,1951000,277000,2507994,20000,3000000,12,250000,0.9025,10.032,0,0.705,1,0.433,1,1,1,0,0,0.0,0.667,aucun,0,25,,1350000,,aucune,,neutre,,
BRK-2026-007544,M,35,urbain,commerce_detail,1,1,68,433000,338000,95000,123979,45000,375000,9,41667,0.4386,2.9755,8000,0.527,0,0.0,0,0,2,0,1,0.387,0.77,aucun,0,8,,,productif_fonds_roulement,,,neutre,,
BRK-2026-007545,F,20,rural,services,0,6,40,232000,77000,155000,30646,68000,175000,12,14583,0.0941,2.1015,1000,0.665,1,0.761,1,4,0,1,1,0.349,0.686,aucun,0,26,162000,150000,productif_equipement,,150000,neutre,-22,
